691,790,65,2016-12-02 17:34:08
692,791,65,2016-12-02 17:34:10
693,791,65,2016-12-02 17:34:12
694,790,65,2016-12-02 17:34:14
695,791,65,2016-12-02 17:34:16
696,790,65,2016-12-02 17:34:18
697,790,65,2016-12-02 17:34:20
698,791,65,2016-12-02 17:34:22
699,792,65,2016-12-02 17:34:24
700,792,65,2016-12-02 17:34:26
701,792,65,2016-12-02 17:34:28
702,792,64,2016-12-02 17:34:30
703,792,64,2016-12-02 17:34:32
704,793,64,2016-12-02 17:34:34
705,792,64,2016-12-02 17:34:36
706,792,64,2016-12-02 17:34:38
707,792,64,2016-12-02 17:34:40
708,792,64,2016-12-02 17:34:42
709,792,63,2016-12-02 17:34:44
710,792,64,2016-12-02 17:34:46
711,792,64,2016-12-02 17:34:48
712,792,64,2016-12-02 17:34:50
713,792,64,2016-12-02 17:34:52
714,792,64,2016-12-02 17:34:54
715,792,64,2016-12-02 17:34:56
716,792,64,2016-12-02 17:34:58
717,792,64,2016-12-02 17:35:00
718,792,64,2016-12-02 17:35:02
719,792,64,2016-12-02 17:35:04
720,793,64,2016-12-02 17:35:06
721,792,64,2016-12-02 17:35:08
722,793,64,2016-12-02 17:35:10
723,792,63,2016-12-02 17:35:12
724,792,65,2016-12-02 17:35:14
725,792,65,2016-12-02 17:35:16
726,792,64,2016-12-02 17:35:18
727,792,65,2016-12-02 17:35:20
728,792,65,2016-12-02 17:35:22
729,792,65,2016-12-02 17:35:24
730,792,65,2016-12-02 17:35:26
731,792,65,2016-12-02 17:35:28
732,792,65,2016-12-02 17:35:30
733,792,65,2016-12-02 17:35:32
734,793,65,2016-12-02 17:35:34
735,793,65,2016-12-02 17:35:36
